FileName,Model,Population,N,Mixing_proportion,Lambda,group_size,average,average_SE,population_sd,MSE,Coverage,Power,Reps_Used,Parameter_Bias_boot,SE_Bias_boot,Bootstrap_Iteration
rilta_lta_m1_n_500_tp_3.179_m_3_l_d,Model 1,0.8,N = 500,".60, .30, .10",D,500,0.767,0.096,0.12,0.015,0.94,0.968,500,-4.13,-20,1
rilta_lta_m1_n_500_tp_3.179_m_3_l_d,Model 1,0.8,N = 500,".60, .30, .10",D,500,0.774,0.09,0.108,0.012,0.95,0.976,500,-3.25,-16.67,2
rilta_lta_m1_n_500_tp_3.179_m_3_l_d,Model 1,0.8,N = 500,".60, .30, .10",D,500,0.764,0.089,0.113,0.014,0.956,0.972,500,-4.5,-21.24,3
rilta_lta_m1_n_500_tp_3.179_m_3_l_d,Model 1,0.8,N = 500,".60, .30, .10",D,500,0.77,0.091,0.112,0.013,0.938,0.978,500,-3.75,-18.75,4
rilta_lta_m1_n_500_tp_3.179_m_3_l_d,Model 1,0.8,N = 500,".60, .30, .10",D,500,0.767,0.091,0.116,0.014,0.948,0.968,500,-4.13,-21.55,5
rilta_lta_m1_n_500_tp_3.179_m_3_l_d,Model 1,0.8,N = 500,".60, .30, .10",D,500,0.762,0.086,0.116,0.015,0.918,0.972,500,-4.75,-25.86,6
rilta_lta_m1_n_500_tp_3.179_m_3_l_d,Model 1,0.8,N = 500,".60, .30, .10",D,500,0.775,0.086,0.101,0.011,0.932,0.976,500,-3.13,-14.85,7
rilta_lta_m1_n_500_tp_3.179_m_3_l_d,Model 1,0.8,N = 500,".60, .30, .10",D,500,0.77,0.091,0.1,0.011,0.94,0.966,500,-3.75,-9,8
rilta_lta_m1_n_500_tp_3.179_m_3_l_d,Model 1,0.8,N = 500,".60, .30, .10",D,500,0.764,0.096,0.119,0.015,0.938,0.964,500,-4.5,-19.33,9
rilta_lta_m1_n_500_tp_3.179_m_3_l_d,Model 1,0.8,N = 500,".60, .30, .10",D,500,0.772,0.085,0.108,0.012,0.92,0.978,500,-3.5,-21.3,10
rilta_lta_m1_n_500_tp_3.179_m_3_l_d,Model 1,0.8,N = 500,".60, .30, .10",D,500,0.766,0.094,0.118,0.015,0.932,0.96,500,-4.25,-20.34,11
rilta_lta_m1_n_500_tp_3.179_m_3_l_d,Model 1,0.8,N = 500,".60, .30, .10",D,500,0.762,0.099,0.136,0.02,0.94,0.96,500,-4.75,-27.21,12
rilta_lta_m1_n_500_tp_3.179_m_3_l_d,Model 1,0.8,N = 500,".60, .30, .10",D,500,0.764,0.091,0.113,0.014,0.944,0.97,500,-4.5,-19.47,13
rilta_lta_m1_n_500_tp_3.179_m_3_l_d,Model 1,0.8,N = 500,".60, .30, .10",D,500,0.759,0.099,0.131,0.019,0.928,0.954,500,-5.13,-24.43,14
rilta_lta_m1_n_500_tp_3.179_m_3_l_d,Model 1,0.8,N = 500,".60, .30, .10",D,500,0.769,0.09,0.103,0.012,0.966,0.97,500,-3.88,-12.62,15
rilta_lta_m1_n_500_tp_3.179_m_3_l_d,Model 1,0.8,N = 500,".60, .30, .10",D,500,0.763,0.093,0.116,0.015,0.934,0.968,500,-4.63,-19.83,16
rilta_lta_m1_n_500_tp_3.179_m_3_l_d,Model 1,0.8,N = 500,".60, .30, .10",D,500,0.767,0.092,0.118,0.015,0.942,0.966,500,-4.13,-22.03,17
rilta_lta_m1_n_500_tp_3.179_m_3_l_d,Model 1,0.8,N = 500,".60, .30, .10",D,500,0.768,0.09,0.118,0.015,0.922,0.964,500,-4,-23.73,18
rilta_lta_m1_n_500_tp_3.179_m_3_l_d,Model 1,0.8,N = 500,".60, .30, .10",D,500,0.772,0.085,0.099,0.011,0.95,0.982,500,-3.5,-14.14,19
rilta_lta_m1_n_500_tp_3.179_m_3_l_d,Model 1,0.8,N = 500,".60, .30, .10",D,500,0.767,0.093,0.131,0.018,0.918,0.966,500,-4.13,-29.01,20
rilta_lta_m1_n_500_tp_3.179_m_3_l_d,Model 1,0.8,N = 500,".60, .30, .10",D,500,0.77,0.094,0.11,0.013,0.942,0.966,500,-3.75,-14.55,21
rilta_lta_m1_n_500_tp_3.179_m_3_l_d,Model 1,0.8,N = 500,".60, .30, .10",D,500,0.766,0.099,0.11,0.013,0.942,0.966,500,-4.25,-10,22
rilta_lta_m1_n_500_tp_3.179_m_3_l_d,Model 1,0.8,N = 500,".60, .30, .10",D,500,0.762,0.09,0.125,0.017,0.93,0.966,500,-4.75,-28,23
rilta_lta_m1_n_500_tp_3.179_m_3_l_d,Model 1,0.8,N = 500,".60, .30, .10",D,500,0.767,0.091,0.106,0.012,0.95,0.972,500,-4.13,-14.15,24
rilta_lta_m1_n_500_tp_3.179_m_3_l_d,Model 1,0.8,N = 500,".60, .30, .10",D,500,0.766,0.088,0.112,0.014,0.906,0.972,500,-4.25,-21.43,25
rilta_lta_m1_n_500_tp_3.179_m_3_l_d,Model 1,0.8,N = 500,".60, .30, .10",D,500,0.77,0.084,0.106,0.012,0.956,0.98,500,-3.75,-20.75,26
rilta_lta_m1_n_500_tp_3.179_m_3_l_d,Model 1,0.8,N = 500,".60, .30, .10",D,500,0.762,0.097,0.116,0.015,0.94,0.968,500,-4.75,-16.38,27
